Epoch,Epochs,Train Loss,Val Loss,Val IoU,Val DICE,Dur,Dur/Epoch
163,250,0.20599195,0.32691163,0.82496834,0.90409058,499.234137,3.0817
177,250,0.18896167,0.31333256,0.81663543,0.89906365,545.641064,3.1002
178,250,0.17879194,0.2945314,0.8333025,0.90907258,549.197351,3.1028
179,250,0.18394269,0.28911656,0.83850008,0.9121567,552.620938,3.1046
181,250,0.17618106,0.28709108,0.83578044,0.91054511,559.604827,3.1089
182,250,0.17511906,0.28084877,0.83800352,0.91186279,563.071612,3.1109
183,250,0.17218097,0.27887195,0.83598894,0.91066879,566.622297,3.1133
191,250,0.16472541,0.27755386,0.83306015,0.90892833,594.190737,3.1273
192,250,0.16749699,0.26899561,0.83981419,0.91293371,597.748971,3.1296
193,250,0.16519974,0.26478225,0.84424108,0.91554308,601.327945,3.1319
202,250,0.1526694,0.25234884,0.84454173,0.91571987,631.594335,3.1423
203,250,0.15518224,0.2488448,0.84586483,0.91649705,635.075029,3.1439
